,0
7040,삼성동 108-2
7041,수영동 452-8
7042,독산동 1052-5
7043,서대신동1가 35-3
7044,화곡동 911-12
7045,증산동 253
7046,시흥동 952
7047,반여동 1476-255
7048,길동 324-6
7049,명륜1가 33-85
7050,내발산동 697-12
7051,궁동 143
7052,논현동 261
7053,창동 607-4
7054,기장읍 교리 360-2
7055,양정동 388-2
7056,개봉동 491
7057,광안동 378-6
7058,청학동 369
7059,구의동 56-6
7060,후암동 41-1
7061,하단동 870-76
7062,거제동 676-329
7063,괘법동 525-25
7064,기장읍 대라리 129-9
7065,연산동 327-1
7066,신당동 292-35
7067,양재동 6-13
7068,부곡동 64-25
7069,기장읍 대라리 949
7070,장안동 373-7
7071,신당동 372-66
7072,거여동 34-2
7073,문현동 876
7074,대방동 383-17
7075,봉래동5가 177-1
7076,연남동 478-12
7077,공릉동 759
7078,방배동 484-2
7079,상도1동 328-11
7080,구의동 254-41
7081,장안동 380-1
7082,신월동 1065
7083,대연동 1472-5
7084,장안동 450-4
7085,대조동 198-10
7086,서대신동3가 19-6
7087,면목동 138-62
7088,묵동 122-146
7089,온천동 407-31
7090,주례동 630
7091,대연동 639-25
7092,남산동 335-2
7093,망원동 490
7094,연산동 704-6
7095,토성동5가 21-1
7096,길동 383-8
7097,장안동 410-13
7098,금호동2가 500-7
7099,남산동 116-24
7100,봉래동2가 112-20
7101,항동 234
7102,암남동 29-9
7103,당리동 341-14
7104,천호동 164-70
7105,우동 391-35
7106,등촌동 365-201
7107,대연동 1802-15
7108,신림동 546-7
7109,응암동 76-2
7110,재송동 1057-14
7111,온천동 338-5
7112,묵정동 11-2
7113,온천동 1410-25
7114,대연동 1375-1
7115,광안동 951-22
7116,망미동 433-27
7117,자양동 624-45
7118,양재동 312-1
7119,부전동 424-5
7120,봉천동 1605-1
7121,길동 385-1
7122,연산동 706-2
7123,상도동 126-17
7124,서초동 1667-3
7125,연희동 105-16
7126,부민동1가 36-13
7127,원효로1가 17-5
7128,민락동 336-48
7129,상계동 95-6
7130,신월동 548-1
7131,범천동 841-303
7132,하단동 517-21
7133,반포동 550
7134,거여동 45-1
7135,응암동 402-112
7136,암남동 530-5
7137,서초동 1456-1
7138,반포동 612-31
7139,가락동 77-7
7140,송정동 199-17
7141,청담동 113
7142,중곡동 231-1
7143,다대동 1125
7144,중동 1503-7
7145,연산동 1293-10
7146,천호동 53-6
7147,기장읍 대라리 842
7148,남현동 1053-9
7149,연산동 478-19
7150,문정동 128-10
7151,내발산동 674-20
7152,엄궁동 165-18
7153,남산동 988-10
7154,부곡동 334-1
7155,성산동 255-11
7156,수유동 519-10
7157,중화동 207-12
7158,명장동 117-2
7159,광안동 153-41
7160,당감동 479-6
7161,반포동 110-6
7162,오금동 113-2
7163,연산동 1480-8
7164,대치동 934-1
7165,항동 16-36
7166,대연동 1465-5
7167,초량동 974-16
7168,역촌동 83-67
7169,청량리동 949
7170,구포동 1060-178
7171,괴정동 553-8
7172,도곡동 969
7173,문정동 112-19
7174,구서동 466-17
7175,내발산동 673-6
7176,삼성동 37
7177,부곡동 225-7
7178,반여동 763
7179,자양동 498-2
7180,수안동 34-12
7181,보수동2가 38-1
7182,광안동 691-10
7183,광안동 500-5
7184,북아현동 1-122
7185,길동 352-3
7186,신월동 45-1
7187,남산동 989-6
7188,남현동 602-210
7189,대치동 910-3
7190,천호동 50-7
7191,청담동 35-48
7192,쌍문동 128-2
7193,수정동 512-2
7194,전포동 356-13
7195,홍은동 392-11
7196,성내동 454-1
7197,장안동 382-2
7198,고척동 171-31
7199,봉천동 1616-11
7200,대연동 1457-1
7201,남산동 104-1
7202,송정동 198-5
7203,민락동 32-8
7204,가락동 126-2
7205,화곡동 343-41
7206,민락동 29-5
7207,쌍문동 460-8
7208,당감동 95-10
7209,삼성동 117-18
7210,구산동 308-81
7211,서초동 1435-2
7212,독산동 894-5
7213,남부민동 30-1
7214,서대신동2가 54
7215,광안동 569-1
7216,가양동 251-5
7217,부전동 410-5
7218,개금동 177-129
7219,봉천동 1522-29
7220,화곡동 912-1
7221,가락동 16-21
7222,연산동 859-10
7223,중계동 514
7224,월계동 387
7225,염창동 57
7226,암사동 485-2
7227,논현동 192-1
7228,대연동 572-11
7229,구로동 104-8
7230,중동 1373-61
7231,내발산동 697-5
7232,명륜동 533-24
7233,부평동4가 51-1
7234,구서동 1007-7
7235,장전동 163
7236,방이동 211-1
7237,연지동 38-12
7238,남천동 74-18
7239,광안동 142-12
7240,잠실동 250-5
7241,부전동 424-26
7242,청룡동 631-2
7243,마장동 768-1
7244,충정로2가 69-23
7245,등촌동 510-7
7246,성내동 409-8
7247,청담동 46-5
7248,응암동 240-63
7249,내발산동 655-5
7250,개금동 171-66
7251,내발산동 665-6
7252,수유동 190-18
7253,방이동 134-17
7254,내발산동 714-4
7255,초량동 1051-22
7256,상봉동 136-11
7257,괴정동 467
7258,구서동 445-16
7259,구평동 293-7
7260,부곡동 218-1
7261,사직동 1028
7262,모라동 420-3
7263,망미동 212-6
7264,장안동 364-9
7265,대연동 1509-7
7266,대교동2가 131
7267,홍제동 466
7268,장안동 358-18
7269,신월동 12-4
7270,남산동 130-1
7271,화곡동 342-35
7272,시흥동 961-5
7273,성내동 420-16
7274,기장읍 대라리 418-1
7275,봉천동 1690-164
7276,하단동 596-17
7277,신림동 587-98
7278,부암동 235-2
7279,화곡동 56-252
7280,초읍동 408-1
7281,불광동 305-22
7282,등촌동 515-41
7283,역삼동 664-5
7284,신길동 1515-2
7285,연희동 105-4
7286,연산동 480-11
7287,대연동 891-11
7288,이촌동 302-62
7289,온천동 1378-7
7290,광안동 1070-20
7291,전포동 191-236
7292,반포동 98-4
7293,신정동 952-3
7294,공릉동 569-20
7295,구서동 466-21
7296,신사동 366
7297,대림동 1125
7298,하단동 885-17
7299,명일동 351-11
7300,명일동 352-8
7301,장안동 350-11
7302,불광동 281-81
7303,삼성동 29-11
7304,수유동 334-3
7305,신사동 348-7
7306,용두동 785
7307,구서동 195-1
7308,장전동 521-85
7309,온천동 1218-4
7310,안락동 1006-5
7311,광안동 139-16
7312,영주동 248-1
7313,천호동 35-4
7314,망미동 212-7
7315,가락동 169-13
7316,중동 1488-2
7317,가락동 8-1
7318,성내동 386-74
7319,연산동 705-21
7320,화곡동 1142
7321,길동 351-2
7322,둔촌동 435-4
7323,남산동 48-2
7324,서초동 1510-15
7325,모라동 647-7
7326,기장읍 대라리 924
7327,대치동 910-6
7328,이태원동 252-1
7329,상도동 126-32
7330,청룡동 17-21
7331,봉래동1가 111-1
7332,내발산동 688-40
7333,성내동 435-7
7334,공릉동 670-20
7335,남현동 1133
7336,구산동 26-4
7337,부곡동 338-3
7338,중동 1503-15
7339,둔촌동 518-2
7340,온천동 443-22
7341,문정동 140
7342,서초동 1488-5
7343,온천동 1186-35
7344,거제동 676-28
7345,삼성동 102
7346,기장읍 동부리 395-3
7347,방배동 970-13
7348,논현동 108
7349,남산동 117-1
7350,봉래동5가 45-2
7351,불광동 479-10
7352,역삼동 728-52
7353,남산동 122-7
7354,하단동 589-12
7355,정동 18-1
7356,대연동 871-18
7357,광안동 191-6
7358,암남동 118-5
7359,장안동 583
7360,도곡동 199-4
7361,청룡동 42-1
7362,서초동 1330-16
7363,제기동 274-21
7364,연산동 399-5
7365,대연동 1480-34
7366,온천동 1448-3
7367,연산동 1289-20
7368,오류동 193-17
7369,당산동 121-136
7370,내발산동 674-32
7371,성내동 446-17
7372,녹번동 29-106
7373,신당동 432-2837
7374,둔촌동 631
7375,미아동 8-318
7376,양재동 203-11
7377,구포동 1058-3
7378,연산동 1495-10
7379,제기동 1158-17
7380,용호동 364-3
7381,후암동 244-106
7382,대흥동 18-55
7383,덕천동 776-8
7384,청담동 129-7
7385,온천동 1379-15
7386,천호동 50-32
7387,구서동 192-4
7388,남부민동 611-11
7389,항동 16-33
7390,중곡동 133-7
7391,기장읍 대라리 81-8
7392,구의동 198-5
7393,내발산동 675-6
7394,감만동 3-320
7395,중동 909
7396,구서동 472-2
7397,감천동 578-1
7398,남천동 227-2
7399,필운동 174-1
7400,광안동 1274-1
7401,재송동 1130-10
7402,성내동 435-5
7403,덕천동 315-9
7404,성내동 445-4
7405,대연동 882-19
7406,대연동 874-3
7407,봉천동 1522-33
7408,방배동 981-40
7409,청담동 114-18
7410,상봉동 284-11
7411,신사동 362
7412,천호동 362
7413,대연동 1505-10
7414,남산동 978-7
7415,대연동 1748-5
7416,남산동 972-10
7417,연산동 359-2
7418,봉천동 729-24
7419,대치동 920-32
7420,화곡동 61-9
7421,등촌동 654-79
7422,목동 758-1
7423,서대신동3가 249-3
7424,동대신동2가 8-1
7425,온천동 1266-1
7426,괘법동 509-6
7427,중동 1554-3
7428,독산동 378-77
7429,연희동 106-2
7430,역촌동 9-54
7431,구평동 517
7432,방배동 957-7
7433,신월동 494-4
7434,대평동1가 119
7435,갈현동 521-2
7436,성산동 17-18
7437,초읍동 268-1
7438,개금동 177-380
7439,신림동 1731
7440,연산동 1405-26
7441,길동 350-9
7442,신길동 4944
7443,장안동 310-14
7444,초량동 865-32
7445,증산동 249
7446,면목동 88-52
7447,부곡동 184-8
7448,당리동 320-54
7449,서대신동1가 38-1
7450,역촌동 59-18
7451,청룡동 631-5
7452,화곡동 824-13
7453,신림동 1563-2
7454,길음동 998
7455,기장읍 대라리 185-2
7456,도곡동 950-19
7457,남현동 602-189
7458,대연동 888-12
7459,우동 182-1
7460,상봉동 32-1
7461,초읍동 270-15
7462,신사동 34-6
7463,개금동 356-1
7464,명지동 3415
7465,개금동 9-2
7466,당감동 767-1
7467,괴정동 530-19
7468,초읍동 103-4
7469,문정동 63-8
7470,역촌동 43-55
7471,홍제동 312-243
7472,구포동 1060-45
7473,방배동 864-7
7474,삼성동 99
7475,독산동 333-24
7476,충무동2가 37-1
7477,성내동 446-12
7478,개봉동 486
7479,봉천동 685-100
7480,정릉동 800-95
7481,당산동 121-140
7482,범일동 1386-2
7483,구로동 43-2
7484,광안동 688-23
7485,우동 1102-133
7486,방배동 808-10
7487,화곡동 102-90
7488,길동 396-1
7489,초읍동 347-13
7490,대현동 104-36
7491,신월동 519-25
7492,화곡동 931-9
7493,자양동 553-314
7494,개봉동 361-1
7495,남산동 973-1
7496,염창동 242-10
7497,신월동 535-7
7498,석촌동 226-2
7499,당산동 121-41
7500,봉천동 905-10
7501,대연동 888-1
7502,청학동 446-4
7503,대조동 197-9
7504,삼성동 75-3
7505,신림동 1738-1
7506,청담동 102-13
7507,방이동 169-1
7508,정릉동 727-7
7509,당산동 121-132
7510,대연동 893-12
7511,서동 209-7
7512,명일동 312-257
7513,청담동 110-11
7514,반포동 79-1
7515,대연동 1738-14
7516,삼성동 146
7517,천호동 121-32
7518,주례동 336
7519,중동 1492-17
7520,신정동 982-1
7521,북아현동 1-1836
7522,청룡동 142-10
7523,개금동 188-10
7524,수정동 1043-21
7525,신사동 593-21
7526,송파동 173-12
7527,화곡동 343-45
7528,내발산동 695
7529,둔촌동 446-4
7530,당리동 306-16
7531,구로동 415-37
7532,역삼동 747
7533,구서동 182-10
7534,둔촌동 518-6
7535,목동 736-4
7536,남산동 973-21
7537,만덕동 607-17
7538,성내동 448-5
7539,서교동 247-112
7540,수영동 50-27
7541,남산동 332-7
7542,상계동 581-2
7543,서대신동2가 163
7544,온천동 1243-8
7545,범천동 1287-2
7546,신월동 516-7
7547,사직동 432-2
7548,광안동 569-6
7549,하단동 605-1
7550,화곡동 111-149
7551,방이동 198-10
7552,역삼동 664-21
7553,성내동 111-66
7554,역삼동 783-3
7555,반포동 53-2
7556,구서동 1017-32
7557,초읍동 288-3
7558,연희동 703-25
7559,삼선동5가 63-3
7560,문정동 67-14
7561,마천동 31-1
7562,옥수동 436-6
7563,신림동 406-69
7564,하단동 885-2
7565,기장읍 동부리 362-3
7566,당감동 818-84
7567,성내동 199-4
7568,부전동 423-9
7569,사직동 42-10
7570,화곡동 1088-8
7571,온천동 306-1
7572,서대신동2가 36-6
7573,역삼동 828-46
7574,역촌동 49-12
7575,남현동 1053-5
7576,암사동 671
7577,내발산동 708-1
7578,명일동 352-5
7579,창동 661-78
7580,민락동 144-3
7581,하단동 521-1
7582,신월동 1007-4
7583,연산동 1288-27
7584,중곡동 35-10
7585,모라동 702-4
7586,이촌동 302-48
7587,서초동 1608-8
7588,성내동 410-43
7589,상도동 900
7590,구산동 25-53
7591,역삼동 732-25
7592,자양동 665
7593,용당동 253
7594,동소문동6가 3-1
7595,용두동 102-172
7596,거제동 676-40
7597,문현동 1152
7598,청담동 106-1
7599,기장읍 대라리 160-7
7600,신정동 927-9
7601,남천동 44-8
7602,남천동 49-8
7603,대연동 884-10
7604,기장읍 청강리 226-1
7605,목동 643-7
7606,남산동 984-3
7607,부평동2가 47-6
7608,연산동 1279-17
7609,괘법동 524-13
7610,연지동 41-30
7611,공릉동 589-3
7612,봉천동 41-274
7613,기장읍 동부리 117-3
7614,망원동 381-9
7615,수유동 282-20
7616,온천동 1445-1
7617,화곡동 899-2
7618,봉천동 1718-6
7619,초읍동 293-6
7620,신정동 958-12
7621,기장읍 대라리 126-1
7622,문정동 68-5
7623,당리동 330-4
7624,광안동 1078-3
7625,하단동 888-2
7626,수유동 178-1
7627,송정동 194-1
7628,덕천동 385-7
7629,온천동 1236-5
7630,서대신동2가 18-1
7631,갈현동 428-6
7632,목동 808-9
7633,청담동 106-21
7634,방학동 695-10
7635,사직동 47-4
7636,신월동 541-1
7637,서초동 1490-36
7638,홍은동 277-105
7639,내발산동 687-2
7640,방화동 583-23
7641,방배동 808-8
7642,학장동 585-77
7643,중화동 274-76
7644,반포동 885
7645,보수동2가 35-1
7646,신대방동 395-62
7647,구포동 1235-20
7648,천호동 22-9
7649,성내동 447-2
7650,목동 131-45
7651,망원동 417-2
7652,거제동 934-2
7653,기장읍 대라리 172-4
7654,신월동 558-7
7655,양재동 119-3
7656,방배동 1-21
7657,가락동 141-7
7658,기장읍 서부리 64-5
7659,녹번동 29-108
7660,대방동 381-6
7661,용호동 497-2
7662,역촌동 24-25
7663,대연동 1750-11
7664,상계동 1065-6
7665,하단동 589-9
7666,남산동 265-16
7667,토성동5가 18-4
7668,도곡동 944-6
7669,장전동 505-54
7670,광안동 1077-30
7671,장림동 853-29
7672,공릉동 568-6
7673,공릉동 670-7
7674,기장읍 대라리 185-12
7675,내발산동 675-10
7676,논현동 44-8
7677,장전동 222-56
7678,구로동 106-2
7679,합정동 389-16
7680,구산동 24-59
7681,북아현동 187-12
7682,대연동 1797-12
7683,토성동3가 4-3
7684,구의동 45-11
7685,상도동 7-92
7686,내발산동 702-7
7687,연산동 1288-7
7688,대연동 1787-1
7689,연산동 1405-16
7690,대연동 1737-5
7691,주례동 221-1
7692,독산동 957
7693,둔촌동 490-9
7694,가락동 198-13
7695,하단동 501
7696,온천동 186-56
7697,신사동 39-4
7698,내발산동 688-5
7699,기장읍 대라리 148-1
7700,갈현동 474-4
7701,서대신동2가 36-11
7702,부암동 80-6
7703,기장읍 교리 345-9
7704,녹번동 71-8
7705,구산동 18-10
7706,방배동 806-13
7707,서대신동1가 50-4
7708,신월동 145-9
7709,기장읍 대라리 167-13
7710,수안동 535-1
7711,거여동 199-2
7712,신사동 278-1
7713,반포동 728-7
7714,광안동 567-31
7715,묵동 377
7716,남천동 54-3
7717,방배동 971-1
7718,제기동 120-10
7719,서대신동3가 36-7
7720,망원동 429-3
7721,봉천동 179-2
7722,독산동 965-1
7723,산림동 207-1
7724,역촌동 44-23
7725,기장읍 대라리 269-6
7726,남산동 980-7
7727,광안동 567-12
7728,가락동 198-7
7729,둔촌동 435-3
7730,천호동 33-7
7731,연산동 1288-21
7732,가야동 416-44
7733,신평동 408-10
7734,응암동 97-3
7735,공릉동 222-15
7736,성산동 634-5
7737,내발산동 716-5
7738,대치동 910-7
7739,전포동 890-35
7740,방학동 695-21
7741,남산동 116-23
7742,문정동 55-14
7743,암사동 441-1
7744,대치동 910-5
7745,가양동 192-9
7746,염창동 241-24
7747,연산동 1289-3
7748,남산동 989-8
7749,부곡동 64-45
7750,괘법동 521-5
7751,대연동 1800-12
7752,온천동 1242-23
7753,보수동3가 56
7754,중화동 318-81
7755,온천동 1410-8
7756,상계동 407-7
7757,온천동 1056-37
7758,범천동 1278-2
7759,사당동 64-128
7760,보수동1가 146-16
7761,명장동 152-51
7762,대연동 873-9
7763,문정동 81-1
7764,구산동 355-90
7765,송정동 182-8
7766,명륜동 338-2
7767,상도1동 501-3
7768,효창동 3-197
7769,연산동 1495-3
7770,숭인동 473
7771,거여동 551-11
7772,신림동 667-16
7773,봉천동 1593-14
7774,삼선동3가 21-4
7775,내발산동 680-5
7776,논현동 55
7777,괴정동 1218-1
7778,방이동 222
7779,청담동 11-25
7780,광안동 565-12
7781,남현동 1085-17
7782,문현동 250-4
7783,재송동 1093-12
7784,괴정동 34-2
7785,서초동 1344-23
7786,오금동 30-2
7787,괴정동 955-4
7788,갈현동 522-16
7789,양재동 16-28
7790,기장읍 대라리 269-3
7791,봉천동 180-376
7792,중동 1198-6
7793,봉천동 180-374
